CheckinId,UserName,Light,Smooth,Clean,Sweet,Woody,Zippy,Strong,Hoppy,Floral,Citrus,Milk,Dark,Creamy,Mouthfeel,Soft,Boozy,Caramel,Oatmeal,Dry,Malty,Piney,Grassy,Tart,Sour,Salty,Fruity,Heat,Bitter,Coffee,Roasty,Chocolate,Juicy,Funky,Acidic,Crushable,IBU,ABV,Style,LocationName,LocationId,BeerId,BeerName,BeerRating
502097472,ShonMohsin,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,0.0590,IPA - New England,Levante At The Stables,6332624,1734956,Cloudy And Cumbersome,3.5
502059416,ShonMohsin,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,48,0.0500,IPA - Session / India Session Ale,Levante At The Stables,6332624,2038819,Citra Hop Necessity,3.5
502044250,ShonMohsin,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73,0.0820,IPA - Imperial / Double,Levante At The Stables,6332624,1192406,Green Horizon,3.75
499783170,ShonMohsin,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0.0480,Lager - American Amber / Red,Victory Brewing Company - Parkesburg,598459,2163989,Home Grown,4
499767082,ShonMohsin,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0950,Belgian Tripel,Victory Brewing Company - Parkesburg,598459,308578,White Monkey,4
632410078,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.0750,IPA - American,Bilmar Beachfront Cafe,5302397,5724,Jai Alai,4.5
632239551,BhuvanaKannan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.0600,IPA - American,Sea Dog Brewing Company,6964012,128855,Monkey Fist IPA,4
632227290,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Red Ale - American Amber / Red,Sea Dog Brewing Company,6964012,2583864,Treasure Island Amber Ale,3.75
632224552,BhuvanaKannan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0450,IPA - Session / India Session Ale,Sea Dog Brewing Company,6964012,1369265,Island Time Session IPA,3.5
632220873,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,10,0.0460,Fruit Beer,Sea Dog Brewing Company,6964012,212468,Sunfish,3.75
631678541,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.0750,IPA - American,Bilmar Beach Resort Hotel Saint Pete Beach,1163531,5724,Jai Alai,4.5
631649997,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.0750,IPA - American,Treasure Island Beach,267815,5724,Jai Alai,4.5
631452300,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.0750,IPA - American,Bilmar Beach Resort Hotel Saint Pete Beach,1163531,5724,Jai Alai,4.5
631404575,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.0750,IPA - American,Bilmar Beach Resort Hotel Saint Pete Beach,1163531,5724,Jai Alai,4.5
630396419,BhuvanaKannan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,67,0.0480,IPA - Session / India Session Ale,Birchwood Farms South Subdivision,231340,664024,Self Starter,3
630017795,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,0.0800,IPA - Imperial / Double,Birchwood Farms South Subdivision,231340,334772,Oregon Alley IPA,3.5
629637309,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.0470,IPA - Session / India Session Ale,Birchwood Farms South Subdivision,231340,560819,Greenskeeper Session IPA,3.75
629378070,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.0620,IPA - American,Great American Ball Park,35894,1496801,Third Wave IPA,4
628745351,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0600,IPA - American,Birchwood Farms South Subdivision,231340,2317737,Fathom IPA,3.75
627482233,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.0750,IPA - American,Birchwood Farms South Subdivision,231340,355890,French Ridge IPA,3.5
626840704,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,40,0.0650,IPA - American,Basil On Market,7710937,1441008,Elvis Juice,3.75
626509777,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0720,IPA - American,Mount Adams Pavilion,45239,393430,Truth,4.5
625907038,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,75,0.0830,IPA - Imperial / Double,Birchwood Farms South Subdivision,231340,1931824,Handsome Bull,4.5
625059004,BhuvanaKannan,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0450,Cider - Perry,Birchwood Farms South Subdivision,231340,600426,Pacific Pear,3.5
625055587,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0.0590,IPA - American,Birchwood Farms South Subdivision,231340,556978,HI-5 IPA,3.25
624664783,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.0750,IPA - American,Birchwood Farms South Subdivision,231340,2165361,Entropic Theory,4
624306833,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0610,IPA - American,Birchwood Farms South Subdivision,231340,2589789,Jump!,3.25
623759878,BhuvanaKannan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0450,Lager - American Light,El Caporal Mexican Grill,248386,1452467,Estrella Jalisco,3
623474690,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.0560,IPA - American,Birchwood Farms South Subdivision,231340,5702,Punk IPA,4
622897113,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.0700,IPA - American,Little Miami Brewing Company,7130818,2598084,Miisty Mountain Hop,3.25
622890021,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0.0500,Witbier,Little Miami Brewing Company,7130818,2436116,Blackbird Fly,1.75
622888351,BhuvanaKannan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.0480,Pilsner - German,Little Miami Brewing Company,7130818,2432070,Bike Path,2.75
622347048,BhuvanaKannan,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0510,Kölsch,Birchwood Farms South Subdivision,231340,2108548,Buzz,3.75
621964711,BhuvanaKannan,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,0.0420,Pale Wheat Ale - American,"Madeira, OH",693036,5925,312 Urban Wheat Ale,3.25
621616401,BhuvanaKannan,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0.0500,Extra Special / Strong Bitter,Crooked Tree Golf Course,214732,3121,Morland Old Speckled Hen,3.75
621602957,BhuvanaKannan,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0.0460,English Bitter,,0,1536,Pub Ale,3.5
621148509,BhuvanaKannan,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0510,Kölsch,Birchwood Farms South Subdivision,231340,2108548,Buzz,3.75
620307802,BhuvanaKannan,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0.0540,Hefeweizen,Birchwood Farms South Subdivision,231340,1230095,Hugh,4
620244757,BhuvanaKannan,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0.0540,Hefeweizen,Birchwood Farms South Subdivision,231340,1230095,Hugh,4
620244034,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0720,IPA - American,Birchwood Farms South Subdivision,231340,393430,Truth,4.5
620243169,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0.0750,IPA - American,Birchwood Farms South Subdivision,231340,11845,Head Hunter IPA,4.25
619458417,BhuvanaKannan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,0.0600,IPA - New England,Birchwood Farms South Subdivision,231340,2497396,Hop-On,3.75
618938231,BhuvanaKannan,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0.0400,Golden Ale,Birchwood Farms South Subdivision,231340,1062185,Melt My Brain,3
618922374,BhuvanaKannan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0620,Cider - Other,Birchwood Farms South Subdivision,231340,1173527,Cidergeist Semi Dry,4
618411693,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0.0750,IPA - American,Birchwood Farms South Subdivision,231340,11845,Head Hunter IPA,4
617807981,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0.0750,IPA - American,Birchwood Farms South Subdivision,231340,11845,Head Hunter IPA,4
617807353,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0720,IPA - American,Birchwood Farms South Subdivision,231340,393430,Truth,4.5
617336876,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0.0750,IPA - American,Birchwood Farms South Subdivision,231340,11845,Head Hunter IPA,4
617014302,BhuvanaKannan,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0510,Kölsch,Birchwood Farms South Subdivision,231340,2108548,Buzz,3.75
616781473,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0720,IPA - American,Birchwood Farms South Subdivision,231340,393430,Truth,4.5
616442188,BhuvanaKannan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,5,0.0450,Fruit Beer,Birchwood Farms South Subdivision,231340,2591534,Strawberry Fruitsicle,3.75
615939491,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0530,Lager - Helles,Birchwood Farms South Subdivision,231340,1922139,27 Lager,3.75
615620759,BhuvanaKannan,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0600,Cream Ale,,0,1152919,Tastee Whip ICA,4
615553333,BhuvanaKannan,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0480,IPA - Session / India Session Ale,,0,2585455,The Project Series - Citra W/ Lemon Zest,3.5
615505688,BhuvanaKannan,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0600,Cream Ale,,0,1152919,Tastee Whip ICA,4
615410098,BhuvanaKannan,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0510,Kölsch,Birchwood Farms South Subdivision,231340,2108548,Buzz,3.75
614929618,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60,0.0600,Rye Beer,Bogart's,69663,1145083,Streaker,3.75
614923960,BhuvanaKannan,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,40,0.0800,IPA - Imperial / Double New England,Bogart's,69663,2701901,Cloud Five,4
614432825,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0720,IPA - American,Birchwood Farms South Subdivision,231340,393430,Truth,4.5
613987528,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0.0520,Hefeweizen,Birchwood Farms South Subdivision,231340,1550741,Haven,3.75
613659683,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0.0925,IPA - Imperial / Double,Envision Cinemas Bar & Grille,4404168,316678,Punch You In The EyePA,3.75
613506213,BhuvanaKannan,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0.0540,Pilsner - German,Birchwood Farms South Subdivision,231340,2502996,Superba,3.25
612994346,BhuvanaKannan,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.0450,Pale Ale - American,Birchwood Farms South Subdivision,231340,1597091,Swing State,3.5
612901207,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.0600,IPA - New England,Birchwood Farms South Subdivision,231340,2503172,Due & Proper,3.25
612487968,BhuvanaKannan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.0380,IPA - Session / India Session Ale,Fifty West Brewing Company,492769,1075176,Rainbow Road,4
612485793,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.0540,Fruit Beer,Birchwood Farms South Subdivision,231340,1695486,Mango Wheat,3
612484899,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0440,Sour - Berliner Weisse,Birchwood Farms South Subdivision,231340,2125483,Press Tart,3
611853227,BhuvanaKannan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,25,0.0480,Sour - Ale,Birchwood Farms South Subdivision,231340,2534223,Braxton Labs Dry Hopped Kettle Sour,3.25
611304680,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0720,IPA - American,Birchwood Farms South Subdivision,231340,393430,Truth,4.5
610980076,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0.0520,Hefeweizen,Birchwood Farms South Subdivision,231340,1550741,Haven,3.75
610977968,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,0.0550,Pale Ale - American,S.W. Clyborne Co. Provision & Spirits,7598700,562219,Yum Yum,3.75
610495162,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0920,Gluten-Free,Birchwood Farms South Subdivision,231340,1356863,Black Cherry Bourbon ,3.25
610021739,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,60,0.0660,IPA - White,Birchwood Farms South Subdivision,231340,882419,Speed Merchant,3.75
609959479,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0930,IPA - Imperial / Double,Birchwood Farms South Subdivision,231340,2533846,The Final Countdown,4
609599242,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0410,Lager - American Light,El Caporal Mexican Grill,248386,5849,Corona Light,3
609506214,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.0410,Lager - American Light,El Caporal Mexican Grill,248386,5849,Corona Light,3
609351054,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,46,0.0640,Pale Ale - American,Birchwood Farms South Subdivision,231340,1752507,High Brow Barista,3.75
608319628,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.0725,IPA - American,"Rockville, MD",107780,1304656,TropiCannon,3.75
607773820,BhuvanaKannan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,80,0.0700,IPA - White,City Tap Penn Quarter,1183152,1034148,Steady Eddie,3.25
607475360,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0.0910,IPA - Imperial / Double,"Rockville, MD",107780,117064,Resin,3.75
607146462,BhuvanaKannan,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0.0870,IPA - Imperial / Double,Thompson Creek public landing,5266125,421901,The Truth,4.25
605932384,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0.0700,IPA - American,S.W. Clyborne Co. Provision & Spirits,7598700,2371624,Pike Street,3.5
604896663,BhuvanaKannan,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0.0540,Pilsner - German,Birchwood Farms South Subdivision,231340,2502996,Superba,3.25
604519334,BhuvanaKannan,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0.0666,Pale Ale - American,Envision Cinemas Bar & Grille,4404168,2743,Alpha King,3.75
604438814,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0.0400,Sour - Berliner Weisse,Birchwood Farms South Subdivision,231340,2588915,Safety Scissors,3
604318151,BhuvanaKannan,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0470,Pilsner - German,Birchwood Farms South Subdivision,231340,4170,Scrimshaw Pilsner,3.5
604317332,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0.0560,Pale Wheat Ale - American,Birchwood Farms South Subdivision,231340,9954,Gumballhead,4
603597408,BhuvanaKannan,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,0.0570,IPA - White,Nippert Stadium,90874,1479011,FC Cincinnati Blood Orange IPA,3.25
603547695,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,250,0.0720,IPA - American,The Brass Tap,1059417,196338,Jack Hammer,3.75
602780144,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0510,Lager - Euro,Vincenzo's,219842,7427,Peroni Nastro Azzurro,3.25
600489166,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Lager - Pale,S.W. Clyborne Co. Provision & Spirits,7598700,2611980,"20,000 Leagues Lager",4
600432065,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Lager - Pale,S.W. Clyborne Co. Provision & Spirits,7598700,2611980,"20,000 Leagues Lager",4
598331511,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0540,IPA - New England,Fricker's,649080,2552524,John Lemon,3.75
587327296,BhuvanaKannan,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.0690,IPA - American,Rusty Bucket Restaurant and Tavern,3790622,821,Stone IPA,5
587303526,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,80,0.0700,IPA - American,Rusty Bucket Restaurant and Tavern,3790622,24983,Mystic Mama IPA,4
586151728,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0500,Pilsner - Other,Rusty Bucket Restaurant and Tavern,3790622,1410620,Rusty Bucket Pilsner,3.25
585776796,BhuvanaKannan,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0.0650,IPA - American,,0,1950592,Revamp,4
585752515,BhuvanaKannan,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,25,0.0480,Sour - Ale,,0,2534223,Braxton Labs Dry Hopped Kettle Sour,3.25
584515818,BhuvanaKannan,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0450,Shandy / Radler,Westshore Pizza,92839,144918,Samuel Adams Porch Rocker,2.5
582811282,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0.0400,Blonde Ale,Sammy's Gourmet Burgers And Beers,5494756,2005375,Han Solo,4.25
582095299,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0720,IPA - American,LaRosa's Pizzeria Kenwood,257809,393430,Truth,4.5
582061559,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.0720,IPA - American,LaRosa's Pizzeria Kenwood,257809,393430,Truth,4.5
579168715,BhuvanaKannan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,70,0.0700,IPA - American,Two Cities Pizza Co.,5524591,1493559,Juicy Lucy,3.25
579130478,BhuvanaKannan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.0700,IPA - Black / Cascadian Dark Ale,Two Cities Pizza Co.,5524591,2432130,Dark Rye IPA,4.25
578659081,BhuvanaKannan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.0450,Lager - Red,Birchwood Farms South Subdivision,231340,2344747,Flyer Red,3.25
